PMID	Title	State	Has_Explicit_US	Has_Indicators	Affiliation
23169358	Kidney transplantation with grafts from type III Maastricht non-beating-heart donors.	Delaware	False	False	Coordinación de Trasplantes. Hospital Universitario Carlos Haya. Málaga, Spain. mangel.frutos.sspa@juntadeandalucia.es
23169360	Renal function assessment in non-steroidal anti-inflammatory drug prescriptions. A pilot study in a ...	Delaware	False	False	Servicio de Farmacología Clínica. Hospital Universitario Ramón y Cajal. Instituto Ramón y Cajal de Investigación Sanitaria (IRYCIS). Madrid, Spain. ipablo.hrc@salud.madrid.org
23169361	Effect of dialysis modality and other prescription factors on peritoneal protein excretion in perito...	Delaware	False	False	Servicio de Nefrología. Complejo Hospitalario Universitario A Coruña, Spain.
23169365	Acute renal failure predictors in elderly patients with chronic kidney disease.	Delaware	False	False	Servicio de Nefrología. Hospital General de Segovia, Spain. mherasb@saludcastillayleon.es
23169363	Awareness and implementation in daily practice of the S.E.N.-semFYC consensus document on chronic ki...	Delaware	False	False	Centro de Salud Isla de Oza. Madrid, Spain. megocheaga.gapm06@salud.madrid.org
23169364	Cardiac troponin I and creatine kinase MB isoenzyme in patients with chronic renal failure.	Delaware	False	False	Laboratorio de Análisis Clínicos. Complejo Hospitalario de Ourense, Spain. lmlab7@yahoo.es
23169366	Cholesterol atheroembolism and combined treatment with steroids and iloprost.	Delaware	False	False	Servicio de Nefrología. Hospital Universitario 12 de Octubre. Madrid, Spain. sevillano.am@gmail.com
23169367	A successful clinical case of encapsulating peritoneal sclerosis -surgical management using enteroly...	Delaware	False	False	Centro Hospitalar e Universitário de Coimbra, Portugal. patriciaaires3@sapo.pt
23169389	Importance of the lung perfusion scintigraphy in single lung transplantation.	Delaware	False	False	Departamento de Medicina Nuclear y Oncología, Centro de Investigaciones Médico Quirúrgicas, La Habana, Cuba.
23169391	Role of nuclear medicine in staging and management in a case of Merkel cell carcinoma.	Delaware	False	False	Servicio de Medicina Nuclear, Hospital Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria, Spain. migue8a@hotmail.com
23169390	Atypical uptake of 99m Tc-HMDP in a patient with metastatic liver disease.	Delaware	False	False	Servicio de Medicina Nuclear, Hospital Universitario Virgen de la Victoria, Málaga, Málaga, Spain.
23169392	Role of 18F-FDG PET-CT in the study of sacrococcygeal chordoma.	Delaware	False	False	Departamento de Medicina Nuclear, Hospital Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria, Spain. migue8a@hotmail.com
23169399	Disparities in the severity of influenza illness: a descriptive study of hospitalized and nonhospita...	New York	True	False	New York City Department of Health and Mental Hygiene, Bureau of Communicable Disease, Queens, NY 11101, USA.
23169398	Rules and tools that improved vaccines for children vaccine-ordering practices in Oregon:  a 2010 pi...	Oregon	True	False	Oregon Immunization Program, Oregon Health Authority, Portland, OR 97232, USA. rafe.g.hewett@state.or.us
23169403	Educating the future public health workforce:  do schools of public health teach students about the ...	Maryland	True	True	Department of Health Policy and Management, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland 21205, USA. hrutkow@jhsph.edu
23169407	The 1802 Saint-Domingue yellow fever epidemic and the Louisiana Purchase.	Virginia	True	False	Department of Community and Public Health, Virginia Commonwealth University School of Medicine, Richmond, Virginia, USA. Jsmarr4@earthlink.net
23169405	Interest in public health careers among undergraduate student nurses.	Wisconsin	True	False	School of Nursing, University of Wisconsin-Madison, Madison, Wisconsin 53792-2455, USA. sjzahner@wisc.edu
23169406	Public health emergency preparedness: lessons learned about monitoring of interventions from the Nat...	Georgia	True	True	Division of Global Migration and Quarantine, National Center for Emerging and Zoonotic Infectious Diseases, Centers for Disease Control and Prevention, Atlanta, Georgia 30333, USA. pcantey@cdc.gov
23169400	State legislators' work on public health-related issues:  what influences priorities?	Indiana	True	False	Prevention Research Center in St. Louis, and Brown School, Washington University in St. Louis, St Louis, Missouri 63110, USA. edodson@wustl.edu
23169404	Variation in delivery of the 10 essential public health services by local health departments for obe...	North Carolina	True	False	Department of Health Care Management, Tillman School of Business, Mount Olive College, 634 Henderson St, Mount Olive, NC 28365, USA. hluo@moc.edu
23169397	Public health accreditation and metrics for ethics:  a case study on environmental health and commun...	Virginia	True	False	Department of Public Health Sciences, School of Medicine, Institute for Practical Ethics and Public Life, University of Virginia, Charlottesville, VA 22904, USA.
23169411	Succession planning and management in public health practice.	Washington	True	False	Clark County Public Health, Clark County, Washington, USA.
23169413	Abortion surveillance--United States, 2009.	Georgia	True	True	Division of Reproductive Health, National Center for Chronic Disease Prevention and Health Promotion, CDC, Atlanta, GA 30333, USA. cdcinfo@cdc.gov
23169416	Microvenular hemangioma-an immunohistochemical study of 9 cases.	Delaware	False	False	Department of Dermatology, Hospital de Cascais Dr. José de Almeida, Lisbon, Portugal.
23169409	Strategies for public health in a transforming health system.	Virginia	True	False	Association of State and Territorial Health Officials, Arlington, Virginia 22202, USA.
23169402	Communicating about vaccines and vaccine safety:  what are medical residents learning and what do th...	California	True	True	Division of Pediatric Infectious Diseases, Department of Pediatrics, Stanford University School of Medicine, Stanford, California, USA. cleas@stanford.edu
23169412	Health and life concerns among patients attending a publicly funded sexually transmitted infection c...	Rhode Island	True	False	Centers for Behavioral and Preventive Medicine, The Miriam Hospital and Brown University, Providence, Rhode Island 02903, USA. Michael_Carey@brown.edu
23169418	Minocycline-induced hyperpigmentation in multibacillary leprosy.	New York	True	False	Department of Dermatology, New York University, New York, NY 10016, USA. stephwhu@gmail.com
23169421	Acral pseudolymphomatous angiokeratoma of children:  a case report with immunohistochemical study of...	Nebraska	False	False	Division of Dermatology, Matsumoto medical Center, Matsumoto, Japan. ytokuda@abeam.ocn.ne.jp
23169427	Liver transplantation and transthyretin amyloidosis.	Indiana	True	False	Department of Pathology and Laboratory Medicine, Indiana University School of Medicine, Indianapolis, Indiana, USA. mdbenson@iupui.edu
23169428	Probing the nature of the cluster effect observed with synthetic multivalent galactosides and peanut...	Delaware	False	False	Laboratoire des Glucides FRE CNRS 3517, Institut de Chimie de Picardie, Faculté des Sciences, Université de Picardie Jules Verne, 33 rue Saint-Leu, 80039 Amiens Cedex 1, France.
23169435	Predictive impact of circulating vascular endothelial growth factor in four phase III trials evaluat...	California	True	True	Department of Oncology Biomarkers, Genentech, Inc., South San Francisco, CA 94080, USA. hegde.priti@gene.com
23169436	Durable cancer regression off-treatment and effective reinduction therapy with an anti-PD-1 antibody...	Maryland	True	True	Department of Oncology, Johns Hopkins University School of Medicine and Sidney Kimmel Comprehensive Cancer Center, Baltimore, MD 21287, USA. evanlipson@jhmi.edu
23169440	The vagus nerve and the inflammatory reflex--linking immunity and metabolism.	New York	True	False	Center for Biomedical Science, The Feinstein Institute for Medical Research, 350 Community Drive, Manhasset, NY 11030, USA. vpavlov@nshs.edu
23169446	Inhibition of human MDR1 and BCRP transporter ATPase activity by organochlorine and pyrethroid insec...	New Jersey	True	False	Department of Pharmacology and Toxicology, Rutgers University Ernest Mario School of Pharmacy, Piscataway, NJ 08854, USA.
23169448	Activated leukocyte cell adhesion molecule soluble form: a potential biomarker of epithelial ovarian...	Louisiana	False	False	Department of Integrated Oncological Therapies, IRCCS AOU San Martino-IST, Istituto Nazionale per la Ricerca sul Cancro, Genoa, Italy.
23169449	[Rh(III)(dmbpy)2Cl2]+ as a highly efficient catalyst for visible-light-driven hydrogen production in...	Delaware	False	False	Université Joseph Fourier Grenoble 1/CNRS, Département de Chimie Moléculaire, UMR 5250, Institut de Chimie Moléculaire de Grenoble, FR-CNRS-2607, Laboratoire de Chimie Inorganique Rédox, BP 53, 38041 ...
23169452	Clinical evolution of pure upper motor neuron disease/dysfunction (PUMMD).	New York	True	False	Eleanor and Lou Gehrig MDA/ALS Center, Columbia University Medical Center, 710 West 168th Street, New York, NY 10032, USA.
23169451	A progressive translational mouse model of human valosin-containing protein disease: the VCP(R155H/+...	California	True	False	Department of Pediatrics, Division of Genetics and Metabolism, 2501 Hewitt Hall, University of California, Irvine, Irvine, California 92696, USA.
23169458	SOX2 expression is upregulated in adult spinal cord after contusion injury in both oligodendrocyte l...	Washington	True	False	Department of Neuroscience, Georgetown University Medical Center, Washington, DC 20057, USA.
23169459	Solid-state NMR studies of micelle-templated mesoporous solids.	Delaware	False	False	Institut Charles Gerhardt de Montpellier, ICGM-MACS, UMR 5253 CNRS-ENSCM-UM2-UM1, 8 rue de l'Ecole Normale, 34296 Montpellier cedex 5, France. bruno.alonso@enscm.fr
23169466	TALENs: a widely applicable technology for targeted genome editing.	Massachusetts	True	True	Massachusetts General Hospital, Molecular Pathology Unit, the Center for Computational and Integrative Biology, and the Center for Cancer Research, Harvard Medical School, Department of Pathology, 149...
23169468	An independent audit of the Australian food industry's voluntary front-of-pack nutrition labelling s...	Indiana	False	False	Centre for Behavioural Research in Cancer Control, Curtin University, Perth, Western Australia, Australia. o.carter@ecu.edu.au
23169471	Overall and abdominal adiposity and hypertriglyceridemia among Korean adults: the Korea National Hea...	Massachusetts	True	True	Department of Medicine, Channing Division of Network Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.
23169476	Six-minute walk test in healthy children: is the leg length important?	Delaware	False	False	Pulmonary Rehabilitation Center, Federal University of São Paulo/Associação de Assistência à Criança Deficiente, São Paulo, Brazil.
23169475	Very low PSA concentrations and deletions of the KLK3 gene.	Indiana	False	False	MRC Centre for Causal Analyses in Translational Epidemiology-CAiTE and Bristol Genetic Epidemiology Laboratories-BGEL, University of Bristol, Bristol, UK. santi.rodriguez@bristol.ac.uk
23169481	Polysialic acid expression is not necessary for motor neuron target selectivity.	North Carolina	True	False	Department of Surgery, Duke University Medical Center, Durham, North Carolina, USA.
23169483	Camptocormia as a late presentation in a manifesting carrier of duchenne muscular dystrophy.	Ohio	True	False	The Center for Gene Therapy, Nationwide Children's Hospital, 700 Children's Drive, Columbus, Ohio 43205, USA.
23169484	"I'm talking about pain": sickle cell disease patients with extremely high hospital use.	Connecticut	True	False	Department of Psychiatry, Yale University School of Medicine, New Haven, Connecticut, USA.
23169485	Immunoparesis and monoclonal gammopathy of undetermined significance are disassociated in advanced a...	Maryland	True	False	Multiple Myeloma Section, National Cancer Institute, National Institutes of Health, Bethesda, Maryland 20892, USA.
23169482	Probing tissue microstructure with restriction spectrum imaging: Histological and theoretical valida...	California	True	False	Department of Radiology, University of California, San Diego, La Jolla, California, USA. nswhite@ucsd.edu
23169489	Plasma choline metabolites associate with metabolic stress among young overweight men in a genotype-...	New York	True	False	Division of Nutritional Sciences, Cornell University, Ithaca, NY, USA.
23169491	Wilms' tumor in patients with 9q22.3 microdeletion syndrome suggests a role for PTCH1 in nephroblast...	Delaware	False	False	Service de Génétique Médicale, CHU Nantes, Nantes, France. bertrand.isidor@chu-nantes.fr
23169495	Analysis of the effects of rare variants on splicing identifies alterations in GABAA receptor genes ...	Delaware	False	False	Department of Medicine, Centre of Excellence in Neuroscience of Université de Montréal, CRCHUM Notre-Dame Hospital, Montreal, Quebec, Canada.
23169493	A focus group study on breast cancer risk presentation: one format does not fit all.	California	False	False	Faculté de pharmacie, Pavillon Ferdinand-Vandry, Université Laval, Québec, QC, Canada. mdorval@uresp.ulaval.ca
23169502	Postoperative adjuvant chemotherapy use in patients with stage II/III rectal cancer treated with neo...	Illinois	True	True	Robert H. Lurie Comprehensive Cancer Center of Northwestern University, Chicago, IL 66011, USA.
23169503	Pegylated liposomal doxorubicin, rituximab, cyclophosphamide, vincristine, and prednisone in AIDS-re...	California	True	False	City of Hope National Medical Center, Duarte, CA 91010, USA. alevine@coh.org
23169504	Bevacizumab-associated osteonecrosis of the wrist and knee in three pediatric patients with recurren...	Illinois	True	True	The Ann and Robert H Lurie Children’s Hospital of Chicago, Chicago, IL, USA.
23169506	Primary hepatic lymphoma presenting as an isolated solitary hepatic cyst.	Illinois	True	True	Creticos Cancer Center at Advocate Illinois Masonic Medical Center, Chicago, IL, USA.
23169508	Impact of cigarette smoking on cancer risk in the European prospective investigation into cancer and...	Delaware	False	False	Catalan Institute of Oncology, IDIBELL, L'Hospitalet de Llobregat, Barcelona, Spain. a.agudo@iconcologia.net
23169509	Absolute risk prediction of second primary thyroid cancer among 5-year survivors of childhood cancer...	Maryland	True	False	National Cancer Institute, National Institutes of Health, Rockville, MD 20852, USA.
23169513	Preoperative delays in the US Medicare population with breast cancer.	Pennsylvania	True	True	Fox Chase Cancer Center, Philadelphia, PA 19111, USA. richard.bleicher@fccc.edu
23169515	Prognostic impact of pregnancy after breast cancer according to estrogen receptor status: a multicen...	Delaware	False	False	Department of Medical Oncology, Institut Jules Bordet, Université Libre de Bruxelles, Brussels, Belgium. hatem.azim@bordet.be
23169517	Cabozantinib in patients with advanced prostate cancer: results of a phase II randomized discontinua...	Michigan	True	False	University of Michigan, Ann Arbor, MI, USA. dcsmith@umich.edu
23169518	High-dose vincristine sulfate liposome injection for advanced, relapsed, and refractory adult Philad...	Maryland	True	False	University of Texas, MD Anderson Cancer Center, Houston, TX, USA
23169520	Use of radiation therapy in the last 30 days of life among a large population-based cohort of elderl...	Maryland	True	False	Division of Radiation Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA. aguadagn@mdanderson.org
23169519	Challenges in recognizing treatment-related neuroendocrine prostate cancer.	New York	True	False	Weill Cornell Cancer Center; Weill Cornell Medical College, New York, NY, USA.
23169522	Diagnosis of primary CNS melanoma with neuroimaging.	New York	True	False	University of Rochester Medical Center, Rochester, NY, USA. kesomers@gmail.com
23169521	Effect on survival of longer intervals between confirmed diagnosis and treatment initiation among lo...	Ohio	True	False	The Ohio State University, Columbus, OH, USA. mclaugj1@gmail.com
23169523	Parenteral hydration in patients with advanced cancer: a multicenter, double-blind, placebo-controll...	Maryland	True	False	Department of Palliative Care and Rehabilitation Medicine, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA. ebruera@mdanderson.org
23169530	Novel mutations in the gene encoding very long-chain acyl-CoA dehydrogenase identified in patients w...	New York	True	False	Department of Pediatrics, University at Buffalo, Buffalo, New York, USA. isackson@buffalo.edu
23169527	The β-catenin destruction complex.	California	True	True	Departments of Structural Biology and Molecular and Cellular Physiology, Stanford University School of Medicine, Stanford, CA 94305, USA.
23169532	High-contrast fluorescence sensing of aqueous Cu(I) with triarylpyrazoline probes: dissecting the ro...	Georgia	True	True	School of Chemistry and Biochemistry and Petit Institute for Bioengineering and Bioscience, Georgia Institute of Technology, 901 Atlantic Drive, Atlanta, GA 30332-0400, USA.
23169535	Phosphoglycerate mutase deficiency with tubular aggregates in a patient from Panama.	Massachusetts	True	False	Department of Neurology University of Massachusetts Medical Center, 55 Lake Avenue North S5-751, Worcester, Massachusetts 01605, USA. johnnysalameh@hotmail.com
23169534	Review of computerized physician handoff tools for improving the quality of patient care.	California	False	False	Department of Medicine, University of Calgary, Calgary, Alberta, Canada. pli@ucalgary.ca
23169536	Clinical assessment is an accurate predictor of which patients will need septoplasty.	Massachusetts	True	True	Department of Otolaryngology, Massachusetts Eye and Ear Infirmary, Boston, Massachusetts 02114, USA. ahmad_sedaghat@meei.harvard.edu
23169552	Female rats are relatively more sensitive to reduced lipid versus reduced carbohydrate availability.	Ohio	True	False	University of Cincinnati, Division of Endocrinology and Metabolism, Cincinnati, OH, USA.
23169553	Opportunity lost: end-of-life discussions in cancer patients who die in the hospital.	Washington	True	True	Department of Medicine, Division of General Internal Medicine, University of Washington, Seattle, Washington, USA. mzaros@uw.edu
23169558	Sex-determining chromosomes and sexual dimorphism: insights from genetic mapping of sex expression i...	Pennsylvania	True	False	Department of Biological Sciences, University of Pittsburgh, Pittsburgh, PA 15260, USA.
23169559	Demographic factors shaped diversity in the two gene pools of wild common bean Phaseolus vulgaris L.	North Dakota	True	False	Genomics and Bioinformatics Program, North Dakota State University, Fargo, ND 58108-6050, USA.
23169564	Inbreeding depression in urban environments of the bird's nest fungus Cyathus stercoreus (Nidulariac...	Michigan	True	False	Department of Ecology and Evolutionary Biology, University of Michigan, Ann Arbor, MI 48109, USA.
23169565	Homoeolog expression bias and expression level dominance in allopolyploid cotton.	Iowa	True	False	Department of Ecology, Evolution and Organismal Biology, Iowa State University, Ames, IA 50011, USA.
23169566	Tongue muscle plasticity following hypoglossal nerve stimulation in aged rats.	Wisconsin	True	False	Department of Surgery, Otolaryngology-Head and Neck Surgery, 600 Highland Avenue, Room K4/711, University of Wisconsin, Madison, Wisconsin 53792, USA. connor@surgery.wisc.edu
23169567	Management of the unholy trinity diabetes-obesity-hypertension (diabesotension).	Illinois	False	False	Hypertension Unit, Chaim Sheba Medical Center, Tel Hashomer; Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel. sharabiy@sheba.health.gov.il.
23169569	Nasal backflow and the difficulty of relaxation in the upper esophageal sphincter.	Maryland	False	False	Department of Physical Medicine and Rehabilitation, Dongguk University Ilsan Hospital, Gyeonggi-do, Republic of Korea. jinwoo.park.md@gmail.com
23169573	Evaluation of genetic counseling among cystic fibrosis carriers, Michigan Newborn Screening.	Michigan	True	False	Michigan Department of Community Health, Lansing, Michigan, USA. kleynm@michigan.gov
23169571	miRNAs as modulators of angiogenesis.	Connecticut	True	False	Department of Pharmacology and Vascular Biology and Therapeutics Program, Yale University School of Medicine, New Haven, Connecticut 06519, USA.
23169576	ApoA-1 mimetic restores adiponectin expression and insulin sensitivity independent of changes in bod...	Ohio	True	False	Department of Physiology and Pharmacology, University of Toledo College of Medicine, Toledo, OH, USA.
23169580	Utility, charge, and cost of inpatient and emergency department serum folate testing.	Massachusetts	True	True	Division of General Medicine and Primary Care, Department of Medicine, Beth Israel Deaconess Medical Center and Harvard Medical School, Boston, MA 02215, USA. jtoupal@bidmc.harvard.edu
23169578	The UBIAD1 prenyltransferase links menaquinone-4 [corrected] synthesis to cholesterol metabolic enzy...	Maryland	True	True	Cancer and Inflammation Program, National Cancer Institute, National Institutes of Health, Frederick, Maryland 21702, USA. nickersonml@mail.nih.gov
23169583	Effects of tensor tympani muscle contraction on the middle ear and markers of a contracted muscle.	California	False	False	Division of Otolaryngology, Department of Surgery, Dalhousie University, Halifax, Nova Scotia, Canada. m.bance@dal.ca
23169588	Cutting edge: IL-13Rα1 expression in dopaminergic neurons contributes to their oxidative stress-medi...	California	True	False	Molecular and Integrative Neurosciences Department, The Scripps Research Institute, La Jolla, CA 92037, USA.
23169590	miR-451 regulates dendritic cell cytokine responses to influenza infection.	Washington	True	True	Seattle Biomedical Research Institute, Seattle, WA 98109, USA. rosenberger.carrie@gene.com
23169594	Person-job fit: an exploratory cross-sectional analysis of hospitalists.	Illinois	True	True	Northwestern University Feinberg School of Medicine, Chicago, IL 60611, USA. khinami@nmh.org
23169593	Prostaglandin E2 increases hematopoietic stem cell survival and accelerates hematopoietic recovery a...	New York	True	False	Department of Medicine, University of Rochester School of Medicine, Rochester, NY 14642, USA.
23169599	A common diaryl ether intermediate for the gram-scale synthesis of oxazine and xanthene fluorophores...	New York	True	False	Department of Chemistry, Columbia University, New York, NY 10027, USA.
23169602	Total soft palate reconstruction using the palatal island and lateral pharyngeal wall flaps.	New York	True	False	Albert Einstein College of Medicine, Beth Israel Medical Center, New York, New York, USA. william.karle@med.einstien.yu.edu
23169607	A single ascending-dose study of muscle regulator ACE-031 in healthy volunteers.	Massachusetts	True	False	Department of Medical Research, Acceleron Pharma, Inc., 128 Sidney Street, Cambridge, Massachusetts 02139, USA.
23169609	Pharmacokinetics, metabolism, and excretion of the antidiabetic agent ertugliflozin (PF-04971729) in...	Connecticut	True	False	Pharmacokinetics, Dynamics and Metabolism, New Chemical Entities, Groton, CT, USA.
23169611	Immunohistochemical and functional characterization of peptide, organic cation, neutral and basic am...	Colorado	True	False	Department of Pharmaceutical Sciences, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.
23169614	How do the electrical properties of graphene change with its functionalization?	Kansas	True	False	Department of Chemical Engineering, Kansas State University, Manhattan, Kansas 66506, USA.
23169616	Dendritic fluoroalcohols as catalysts for alkene epoxidation with hydrogen peroxide.	Delaware	False	False	Department of Chemistry, University of Cologne, Germany. berkessel@uni-koeln.de
23169617	Novel mutations in the Anoctamin 5 gene (ANO5) associated with limb-girdle muscular dystrophy 2L.	Michigan	True	False	Department of Neurology, University of Michigan Medical Center, 1500 E. Medical Center Drive, 1C327 UH, EMG Lab, Ann Arbor, Michigan 48109, USA. alitt@med.umich.edu
23169619	Transcription factor-dependent nuclear localization of a transcriptional repressor in jasmonate horm...	Michigan	True	False	Department of Energy-Plant Research Laboratory, Michigan State University, East Lansing, MI 48824, USA.
23169621	Structural basis of mouse cytomegalovirus m152/gp40 interaction with RAE1γ reveals a paradigm for MH...	Maryland	True	False	Molecular Biology Section, Laboratory of Immunology, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA.
23169620	Ultrasensitivity of the Bacillus subtilis sporulation decision.	Texas	True	False	Department of Bioengineering, Rice University, Houston, TX 77030, USA.
23169622	Tcra gene recombination is supported by a Tcra enhancer- and CTCF-dependent chromatin hub.	North Carolina	True	False	Department of Immunology, Duke University Medical Center, Durham, NC 27710, USA.
23169624	Architectural switch in plant photosynthetic membranes induced by light stress.	Washington	True	False	Institute of Biological Chemistry, College of Agricultural, Human, and Natural Resource Sciences, Washington State University, Pullman, WA 99164, USA.
23169623	Relation between anaerobic inactivation and oxygen tolerance in a large series of NiFe hydrogenase m...	Delaware	False	False	Laboratoire de Bioénergétique et Ingénierie des Protéines, Centre National de la Recherche Scientifique,  Aix-Marseille Université, Institut de Microbiologie de la Méditerranée, 13402 Marseille Cedex ...
23169625	Stochastic geometry and topology of non-Gaussian fields.	California	False	False	Instituut-Lorentz for Theoretical Physics,  Leiden University, NL 2333 CA Leiden,  The Netherlands.
23169626	A ribosome-specialized translation initiation pathway is required for cap-dependent translation of v...	Massachusetts	True	True	Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA 02115, USA.
23169629	Effects of sex and COMT genotype on environmentally modulated cognitive control in mice.	Maryland	True	False	Clinical Brain Disorders Branch, Genes, Cognition and Psychosis Program, Intramural Research Program, National Institute of Mental Health, Bethesda, MD 20892, USA. francesco.papaleo@iit.it
23169630	Self-boosting vaccines and their implications for herd immunity.	New Jersey	True	False	Department of Ecology and Evolutionary Biology, Princeton University, Princeton, NJ 08544, USA. nimpathy@princeton.edu
23169632	Perceptual convergence of multi-component mixtures in olfaction implies an olfactory white.	Illinois	False	False	Department of Neurobiology, Weizmann Institute of Science, Rehovot 76100, Israel. tali.weiss@weizmann.ac.il
23169631	Predicted structure of agonist-bound glucagon-like peptide 1 receptor, a class B G protein-coupled r...	California	True	False	Materials and Process Simulation Center 139-74, California Institute of Technology, Pasadena, CA 91125, USA. abrol@wag.caltech.edu
23169633	Public good dynamics drive evolution of iron acquisition strategies in natural bacterioplankton popu...	Massachusetts	True	False	Department of Civil and Environmental Engineering and Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.
23169635	Expression of plasma cell alloantigen 1 defines layered development of B-1a B-cell subsets with dist...	Maryland	True	False	Virology and Cellular Immunology Section, Laboratory of Immunogenetics, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Rockville, MD 20852, USA.
23169636	Combination of glycolysis inhibition with chemotherapy results in an antitumor immune response.	Delaware	False	False	Équipe Contrôle Métabolique des Morts Cellulaires and Équipe Mort Cellulaire, Différenciation et Cancer, Institut National de la Santé et de la Recherche Médicale, Unité 1065, Centre Méditerranéen de ...
23169638	Biomimetic peptoid oligomers as dual-action antifreeze agents.	New York	True	False	Department of Chemistry and Molecular Design Institute, New York University, New York, NY 10003, USA.
23169640	miR-155 targets histone deacetylase 4 (HDAC4) and impairs transcriptional activity of B-cell lymphom...	Ohio	True	False	Department of Molecular Virology, Ohio State University Medical Center, Columbus, OH 43210, USA.
23169641	The dynamic pause-unpackaging state, an off-translocation recovery state of a DNA packaging motor fr...	Washington	True	False	Department of Biology, The Catholic University of America, Washington, DC 20064, USA.
23169643	pH-triggered, activated-state conformations of the influenza hemagglutinin fusion peptide revealed b...	Maryland	True	False	Laboratory of Chemical Physics, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, MD 20892, USA.
23169642	Dual-acting riboswitch control of translation initiation and mRNA decay.	Delaware	False	False	RNA Group, Department of Biology, Faculty of Science,  Université de Sherbrooke, Sherbrooke, QC,  Canada J1K 2R1.
23169644	Chemogenomic approach identified yeast YLR143W as diphthamide synthetase.	New York	True	False	Department of Chemistry and Chemical Biology, Cornell University, Ithaca, NY 14850, USA.
23169646	Mapping Greenland's mass loss in space and time.	New Jersey	True	False	Department of Geosciences, Princeton University, Princeton, NJ 08544, USA. charig@princeton.edu
23169648	TRIM28 mediates chromatin modifications at the TCRα enhancer and regulates the development of T and ...	Maryland	True	False	Department of Immunology, University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.
23169650	Controlling interactions in supported bilayers from weak electrostatic repulsion to high osmotic pre...	Delaware	False	False	Université de Strasbourg, Institut Charles Sadron, Unité Propre de Recherche 22, Centre National de la Recherche Scientifique, 67034 Strasbourg Cedex 2, France.
23169652	The Miocene mammal Necrolestes demonstrates the survival of a Mesozoic nontherian lineage into the l...	Kentucky	True	False	Department of Anatomical Sciences and Neurobiology, University of Louisville, Louisville, KY 40202, USA. grougier@louisville.edu
23169651	DNA damage checkpoint triggers autophagy to regulate the initiation of anaphase.	Massachusetts	True	False	Rosenstiel Center and Department of Biology, Brandeis University, Waltham, MA 02445, USA.
23169654	GIRK channel modulation by assembly with allosterically regulated RGS proteins.	Indiana	True	False	Department of Cell Biology and Physiology, Washington University School of Medicine in St Louis, St Louis, MO 63110, USA.
23169653	Conditionally reprogrammed cells represent a stem-like state of adult epithelial cells.	Washington	True	False	Department of Pathology, Georgetown University Medical Center, Washington, DC 20057, USA.
23169655	Inhibition of glutamate carboxypeptidase II (GCPII) activity as a treatment for cognitive impairment...	Maryland	True	True	Department of Psychiatry and Behavioral Sciences, Brain Science Institute, Johns Hopkins University, Baltimore, MD 21287, USA.
23169656	Cardiac myosin binding protein-C restricts intrafilament torsional dynamics of actin in a phosphoryl...	Minnesota	True	False	Department of Biochemistry, Molecular Biology and Biophysics, University of Minnesota, Minneapolis, MN 55455, USA. bacolson@umn.edu
23169659	Mechanism for adaptive remodeling of the bacterial flagellar switch.	Massachusetts	True	True	Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA.
23169660	Palette of fluorinated voltage-sensitive hemicyanine dyes.	Connecticut	True	False	R D Berlin Center for Cell Analysis and Modeling, University of Connecticut Health Center, Farmington, CT 06030-6406, USA.
23169658	MYBL2 is a substrate of GSK3-like kinase BIN2 and acts as a corepressor of BES1 in brassinosteroid s...	Iowa	True	False	Department of Genetics, Development, and Cell Biology, Iowa State University, Ames, IA 50011, USA.
23169667	Heptahelical protein PQLC2 is a lysosomal cationic amino acid exporter underlying the action of cyst...	Delaware	False	False	Université Paris Descartes, Sorbonne Paris Cité, Centre National de Recherche Scientifique, Unité Mixte de Recherche 8192, Centre Universitaire des Saints-Pères, F-75006 Paris, France.
23169671	In vivo directed differentiation of pluripotent stem cells for skeletal regeneration.	California	True	True	Hagey Laboratory for Pediatric Regenerative Medicine, Department of Surgery, Plastic and Reconstructive Surgery Division, Stanford University School of Medicine, Stanford, CA 94305, USA.
23169675	Totally organic biphasic solvent systems for extraction and descriptor determinations.	Michigan	True	True	Department of Chemistry, Wayne State University, Detroit, MI, USA. cfp@chem.wayne.edu
23169677	Abnormal infant pulmonary function in young children with neuroendocrine cell hyperplasia of infancy...	Colorado	False	False	Department of Pediatrics, Section of Pulmonary Medicine, University of Colorado School of Medicine and The Breathing Institute, Children's Hospital Colorado, Aurora, Colorado.
